type,id,lat,lon,tag:access,tag:access:conditional,tag:addr:city,tag:alt_name,tag:alt_name:en,tag:alt_name:etymology:wikidata,tag:alt_name:ga,tag:alt_name_1,tag:alt_name_2,tag:amenity,tag:area,tag:barrier,tag:bubbleid,tag:building,tag:check_date,tag:covered,tag:demolished,tag:denomination,tag:description,tag:description1,tag:disused,tag:disused:amenity,tag:disused:man_made,tag:drinkable:cup,tag:drinking_water,tag:fixme,tag:genus,tag:heritage,tag:heritage:operator,tag:heritage:website,tag:historic,tag:holy_well:cures:wikidata,tag:image,tag:intermittent,tag:landuse,tag:leisure,tag:level,tag:loc_name,tag:loc_name:etymology,tag:loc_name:etymology:wikidata,tag:locality,tag:logainm:ref,tag:man_made,tag:mapillary,tag:name,tag:name:1839,tag:name:de,tag:name:en,tag:name:etymology,tag:name:etymology:wikidata,tag:name:etymology:wikipedia,tag:name:ga,tag:name:ie,tag:natural,tag:note,tag:old_name,tag:old_name:etymology:wikidata,tag:operator,tag:patron_day,tag:place_of_worship,tag:pump,tag:ref:IE:niah,tag:ref:IE:nm,tag:ref:IE:smr,tag:religion,tag:saint:name,tag:service_times,tag:sketchfab,tag:source,tag:source:alt_name,tag:source:description,tag:source:name,tag:source:place_of_worship,tag:subject:wikidata,tag:subject:wikipedia,tag:survey:date,tag:tourism,tag:url:sketchfab,tag:was:amenity,tag:was:name,tag:was:natural,tag:was:place_of_worship,tag:was:service_times,tag:water,tag:water_source,tag:website,tag:well:cure,tag:wheelchair,tag:wikidata,tag:wikimedia_commons,tag:wikipedia
node,296103528,52.9988334,-8.8878891,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobereendoney,,,,,,,,,spring,,,,,,holy_well,,,,GA128-066001-,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,296181084,52.9750171,-8.9095759,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobereenatemple,,,Church Well,,Q16970,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,379721841,52.2352617,-6.835492,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX045-028001-,christian,,,,,,,,,,,,attraction,,,,,,,,,,,,,,
node,411319278,52.2422928,-7.2939366,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobernanangle,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,413378701,52.0193676,-8.9893813,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint John's Well,,,,,Q40662,,,,spring,,,,,,holy_well,,,,CO048-083----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,451716106,53.1427588,-6.908043,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Brigid's Well,,,,,Q80979,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,en:Brigid_of_Kildare,,,,,,,,,,,,,,,,
node,475361780,53.0718941,-9.149817,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,622010723,53.5494814,-7.3523365,,,Culleen More,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Brigid's Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,survey,,,,,Q80979,en:Brigid_of_Kildare,,,,,,,,,,,,,,,,
node,863060709,52.2072767,-6.3847886,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,"is it actually on this island (because it's not on the OS maps), but to the east of here",,,,,,,,,,,,,,,,,,,Holy well,,,,,,,,,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,869300099,52.9574758,-7.4148001,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Fintan's Well,,,,,Q3072671,,,,spring,,,,,,holy_well,,,,LA017-013----,christian,,,,,,,,,,,,,,,,,,,,,,,,Q127043273,,
node,916802123,53.4559438,-6.2226739,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Colmcille's Well,,,,,,,,,,,,,,,holy_well,,,,DU011-034013-,christian,,,,,,,,,,en:Columba,,,,,,,,,,,,,,,,
node,929271295,53.449103,-6.2170557,,,,,,,,,,,,,,,,,,,,,,,,,,I cannot see it in the car park on Bing imagery,,,,,,,,,,,,,,,,,water_well,,Saint Werburgh's Well,,,,,,,,,,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,998532219,52.7352502,-7.2869104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Coleman's Well,,,,Saint Colman,Q2697141,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,Q2697141,,,,,,,,,,,,,,,Q126487120,File:St Colman's Well on the Jenkinstown Loops - geograph.org.uk - 4995985.jpg,
node,1158290017,52.653245,-7.2621768,,,,,,,,,,place_of_worship,,,,,,yes,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Kenny's Well,,,Saint Canice's Well,,Q1133742,en:Cainnech of Aghaboe,,,spring,,,,,,holy_well,,,,KK019-024,christian,,,,,,,,,,,,attraction,,,,,,,,,,,,Q114439798,Category:Kenny's Well,
node,1481776058,52.7632269,-6.2999288,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Holy Well,,,,,,,,,spring,,,,,,holy_well,,,,WX003-008002-,christian,,,,British War Office map,,,,,,,,,,,,,,,,,,,,,,
node,1489901425,51.94806,-7.7127091,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,no,,,,,,,,,,,,,,,,,,,,Saint Declan's Holy Well,,,Saint Declan's Holy Well,,Q923854,,Tobar Beannaithe Dhéagláin,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,Declán of Ardmore,,attraction,,,,,,,,,,,,,,
node,1494644847,52.4900817,-6.9273521,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Molings Well,,,,,Q4300418,,,,,,,,,,holy_well,,,,CW026-011011-,christian,,,,Bing/Local Knowledge,,,,,,en:Mo Ling,,,,,,,,,,,,,limited,Q130252086,File:Saint Moling's Well at St. Mullin's.jpg,
node,1622870447,52.8562566,-6.461453,,,,Saint Columbkille's Well,,,,,,,,,1048135866,,,,,,"Stone-lined water well. A stream of water flows out of it, down the embankment then along and over the road a little further to the south.",,,place_of_worship,,,,,,2,IE:smr,,ruins,,,,,,,,,,,,,,Saint Colmcille's Well,,,,,,,,,spring,,,,,,holy_well,,,,WI033-021----,christian,,,,Bing Streetside 2018-07-11,,,,,,en:Columba,,,,,,,,,,,,,,,,
node,1736130917,53.3501061,-7.2749269,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,memorial,,,,,,,,,,,,,,St Patrick's Well,,,,,Q165479,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1754711830,51.9560755,-8.8124459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Olan's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
node,1758650307,53.3273782,-7.5182047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Columba's Well,,,,,Q236326,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1829826248,52.6700149,-9.6915785,,,,Saint Caoidhe's Holy Well;Saint Caoidhe's Well;Tobar-Caoidhe's Well,,,,,,place_of_worship,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,water_well,,Saint Kee's Well,,,,,,,,,,,,,,,holy_well,no,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1867019702,53.2572302,-9.1046334,,,,,,,,,,,,,,,,,,roman_catholic,,,,place_of_worship,,,,,,2,IE:smr,,archaeological_site,,,,,,,,,,,,,,Tobermaconry (site of),,,,,,,,,spring,,,,,,holy_well,,,,GA094-020----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1867143308,53.2762997,-9.0395945,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Augustine's Well,,,,,Q8018,,,,spring,,,,,,holy_well,,,,GA094-097----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2005208928,52.5909188,-6.4919212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,,,,Saint Mogue's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,Q55029939,,
node,2092725716,52.5806682,-6.2086197,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobermurry,,,Lady's Well,,Q345,,,,spring,,,,,,holy_well,,,,WX017-009----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2311772172,52.3723473,-6.4304605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,Saint Columb's Well,,,,,Q236326,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2312124462,52.3606091,-6.4351495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,St. Cavan's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2321270952,52.3779959,-6.4792995,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,water_well,,Saint Bridget's Well,,,,,Q80979,,,,spring,,,,,,holy_well,,,,WX037-006----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2418264832,52.3407003,-6.6619934,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Munna's Well,,,,,Q4484931,,,,spring,,,,,,holy_well,,,,WX036-036001-,christian,,,,,,,,,,Fintán of Taghmon,,,,,,,,,,,,,,,,
node,2424114988,52.3480161,-6.6916393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Garvan's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2434543808,51.8397349,-9.3189579,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Finbar's Well,,,,,Q287916,en:Finbarr of Cork,,,,,,,,,holy_well,,,,CO080-012002-,christian,,,,,,,,,,,,attraction,,,,,,,,,,,,,,
node,2439211368,52.4070783,-6.8007497,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX030-036----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2515709341,52.2746049,-6.9578913,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX039-036----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2516632407,52.3241365,-6.8636959,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Colman's Well,,,,,Q2697141,,,,spring,,,,,,holy_well,,,,WX040-002----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2568612770,52.2631196,-6.823548,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Martin's Well,,,,,Q133704,,,,spring,,,,,,holy_well,,,,WX045-006----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2611393306,52.2692009,-6.7520829,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint John's Well,,,,,Q40662,,,,spring,,,,,,holy_well,,,,WX040-048----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2617596297,52.2860974,-6.7090745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Peter's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2618055343,52.2565731,-6.7137347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Cavan's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2618082424,52.2502684,-6.6687169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Ambrose's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2620018907,52.2101849,-6.7912609,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX045-046----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2622636838,52.215691,-6.7560167,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX045-050----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2635711156,52.227356,-6.7023452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Imock's Well,,,,St. Díomán of Clonkeen,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2635907084,52.2252724,-6.6536039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Clomaun's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2692940150,52.4809581,-6.3165523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobermogue,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2692940198,52.4804424,-6.3147942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toberrevagh,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2694757395,52.2456803,-6.5827414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Mochoaun's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2696701233,54.3060287,-7.8838794,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,,,,,,no,,,,,,,,,,,Saint Patrick's Holy Well,,,,,Q165479,en:Saint Patrick,Dabhach Phádraig,,spring,,,,,,holy_well,,,,,christian,Saint Patrick,,,,,,,,,,,attraction,,,,,,,,,,,,,,
node,2700305756,52.2506306,-6.5736492,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Bride's Well,,,,,Q80979,en:Brigid of Kildare,,,spring,,,,,,holy_well,,,,WX047-006----,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2724418117,52.2292762,-6.5202583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Catherine's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2738087412,52.2004367,-6.5068774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinity Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2754143864,52.2151433,-6.4937847,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Anne's Well,,,,,Q164294,,,,spring,,,,,,holy_well,,,,WX047-049----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2754143869,52.2152808,-6.4943281,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint James's Well,,,,,Q43999,,,,spring,,,,,,holy_well,,,,WX047-049----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2780274931,52.2476264,-6.486441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Catherine's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2781793921,52.2350875,-6.5404561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Bridget's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2793790066,52.2128312,-6.4569399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Man's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2806655338,52.2029132,-6.4361631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Catherine's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2842990649,52.1767851,-6.3609335,,,,St. Vogue's Well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Vauk's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2914410335,52.2941225,-6.6048117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trinity Well,,,,,Q37090,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,2949917225,53.7318327,-7.163661,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,Holy Well (disused),,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2989547133,53.3703176,-6.2600313,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,monument,,,,,,,,,,,,,,St Catherine's Well,,,,,Q179718,,,,,,,,,,holy_well,,,,DU018-011----,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3008903848,52.2283004,-6.3260291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Helen's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,3044854740,52.3233633,-9.732918,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobar na Molt,,,Wethers Well,,,,Tobar na Molt,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3100769445,52.2434573,-6.4303725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Bridget's Well,,,,,Q80979,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,3121236874,52.2466505,-6.5136669,,,,,,,,,,,,,,,,yes,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Fintan's Well,,,,,Q3072671,,,,spring,,,,,,holy_well,,,,WX047-014----,christian,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,
node,3123363884,53.454811,-8.6786358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well,,,,,,,,,,,,,,Saint Bevin's Well,,,,,,,,,spring,"NMS says it is dedicated to Kevin, but both 1st and 2nd edition map read Bevin imho",,,,,holy_well,,,,GA044-041----,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,
node,3126530775,52.2590035,-6.4360944,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,Saint Keevil's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,3151578083,53.287226,-6.7843072,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Farnan's Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,TCD Historic Maps,,,,,,,,,,,,,,,,,,,,,,
node,3155751487,53.4699042,-9.0598442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Patricks,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3156727290,52.3230721,-6.6069025,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX041-011----,christian,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,
node,3163775632,53.3429847,-6.2577447,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,-1,,,,,,water_well,,St Patrick's Well,,,,,,,Tobar Phádraig,,,,,,,,holy_well,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,
node,3184138036,53.7614332,-8.3497751,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Luke's Well,,,,,Q128538,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3234606193,53.4084045,-6.3917662,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,no,,,2,IE:smr,,,,,,,,,,,,,,water_well,,Our Lady’s Well,,,,,Q345,,,,,,,,,,holy_well,,,,DU013-009----,christian,,,,,,,,,,,,yes,,,,,,,,,,,,,,
node,3382128850,53.4557807,-6.9948765,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Finian's Holy Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3433695110,52.8276232,-6.5707255,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,Saint Mogue's Well,,,,,Q404099,,,,,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3451742209,55.1249364,-6.9374962,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Aidan's Well,,,,,Q132148,en:Aidan of Lindisfarne,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3489026773,55.0429992,-6.8406725,,,,St Lurach's Well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Canice's Well,Legend has it that St Canice was baptised here by St Lurach of Maghera,Q1133742,,,,,St Lowry's Well,,,,,,,Tobar Loora,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q131625906,,
node,3608093585,52.3206695,-6.6522654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunnery Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,3666261589,53.1703048,-6.5299859,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Patricks Well,,,,,Q165479,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,en:Saint Patrick,,,,,,,,,,,,,,,,
node,3669219617,53.4153323,-8.3161146,,,,St. Cavan's Well,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,,,well,,,,,,,,,,,,,,Saint Cuan's Well,,,,,Q5202799,,,,spring,,,,,,holy_well,,,467,GA061-023001,christian,,,,,OS 1st edition map,,GSGS 3906,,,,,,,,,,,,,,,,,Q28232327,,en:St. Cuan's Well
node,3772645105,54.1119474,-7.3027583,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Holy Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,attraction,,,,,,,,,,,,,,
node,3922603503,52.4778802,-6.3320888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Thomas's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,3925850881,52.4096078,-8.0747344,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,traditionally believed to heal scalds and burns (wikipedia),,,,,,,"seems to actually be a pond, needs more survey",,2,IE:smr,,wayside_shrine,,,,,,,,,,,,,,Saint Berrihert's Holy Well,,,,,Q106982086,,,,spring,,,,,,holy_well,,,,TS074-011,christian,,,,,,,,,,,,,,,,,,,,,,,,Q122331692,,en:St. Berrihert's Kyle
node,3925939963,52.3852419,-7.9384505,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,wayside_shrine,,,,,,,,,,,,,,,,,Holy Well,,,,Tobar Íosa,,spring,,,,,,holy_well,,,,TS075-044001-,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4024523801,53.341924,-6.7710805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Peters Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,GSGS3906,,,,,,,,,,,,,,,,,,,,,,
node,4534059305,53.7640049,-9.2147402,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,yes,,,,,,,,,,,,water_well,,Tobermacduach,,,,,,,,,spring,,,,,,holy_well,,,,MA090-075----,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4630115448,52.3102686,-9.2661977,,,,Tobermoling,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Moling's Well,,,,,Q4300418,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,Q131396044,,
